query-id,corpus-id,score,text_x,text_y
788287,2727877,1,what is pulp fiction meaning,"Pulp Fiction is a 1994 American neo-noir crime black comedy film written and directed by Quentin Tarantino, from a story by Tarantino and Roger Avary."
745404,2170051,1,what is evaporative cooling,"Evaporative coolers lower the temperature of air using the principle of evaporative cooling, unlike typical air conditioning systems which use vapor-compression refrigeration or absorption refrigerator. Evaporative cooling is the addition of water vapor into air, which causes a lowering of the temperature of the air.or direct evaporative cooling, the direct saturation efficiency, , measures in what extent the temperature of the air leaving the direct evaporative cooler is close to the wet-bulb temperature of the entering air."
855950,4222248,1,what is thyroid peroxidase antibidies,Thyroid peroxidase test is a test that measures the level of an antibody that is directed against thyroid peroxidase (TPO). Autoantibodies to thyroid peroxidase (TPOAb) are produced within the body. The presence of TPOAb in the blood reflects a prior attack on the thyroid tissue by the body's immune system.
803918,5192573,1,what is the acceptance rate for notre dame,The acceptance rate for Notre Dame College is sixty-three percent higher than the national average of all colleges which is around 55.5%.
319474,3138849,1,how much feces does one person produce per day,"Oh Crap! On average, people produce 1 ounce of fecal matter, or 'poop,' for each 12 pounds of body weight, so it depends on your weight. If we assume the average person weighs 150 pounds, that's about 12 oz (1.5 ilbs or a little under a kilogram)"
928658,4530251,1,what year was the vulcanization of rubber created?,"After a long period attempting to develop a process to upgrade rubber qualities (such as including nitric acid) that almost ruined him, in 1840 Goodyear discovered vulcanization, quite by accident. An interesting fact: in 1815, a humble sawyer-Hancock-became one of the leading manufacturers in the UK."
515100,5871641,1,the definition for marvelous,Adj. 1. marvelous-extraordinarily good or great; used especially as intensifiers; a fantastic trip to the Orient; the film was fantastic!; a howling success; a marvelous collection of rare books; had a rattling conversation about politics; a tremendous achievement.
603371,4168964,1,what county is bowie,"BOWIE COUNTY. Bowie County is in the far northeastern corner of the state, bordered by the Red River on the north, with Arkansas and Oklahoma across its northern boundary and Arkansas to the east."
11878,5625087,1,adult how much vitamin c a day,"Adults need 40mg of vitamin C a day. Vitamin C cannot be stored in the body, so you need it in your diet every day. You should be able to get all the vitamin C you need from your daily diet."
960293,4183021,1,when was the battle at trenton,"The Battle of Trenton December 26, 1776. In the Battle of New York the Patriots suffered heavy losses. Many men were killed or wounded and a lot of equipment was destroyed. British General William Howe had a very large army that was supported by the British Navy that controlled the seacoasts up and down the colonies."
51659,3608255,1,best city in the world to live in,"Vienna is the best city in the world to live in: London, Paris and New York don't make top 35 as German-speaking cities dominate quality of life rankings. New York, Paris and London might dominate when it comes to fashion, nightlife and entertainment."
567479,1287504,1,what are the benefits of magnesium,"This mineral also contributes to the makeup of teeth and bones. Magnesium activates enzymes, contributes to energy production, and helps regulate levels of calcium, copper, zinc, potassium, vitamin D, and other important nutrients in the body. You can get magnesium from many foods."
289606,6412278,1,how many ml do capsules,"Nespresso has 19 different coffee capsules. Each capsule has five to six grams of ground coffee and is equivalent to one cup of coffee. Based on the length of the pour, the capsule is designed for 40 ml for an espresso shot, or 110 ml for a long pour. The perforated top and capsule material are both made out of aluminum. There are other companies that have produced capsules compatible with most coffee machines., along with those made by Nespresso."
738885,4409100,1,what is determined by the pitch of a sound,2016-08-18T03:27:13-04:00. Pitch of the sound is determine by its frequency and its affects the pitch frequency of the wave.This is the Doppler effect. The pitch of a sound is related to the frequency of the sound wave. (higher pitch = greater frequency)
660880,2932863,1,what foods are cruciferous foods,"Cruciferous vegetables are vegetables of the family Brassicaceae (also called Cruciferae).These vegetables are widely cultivated, with many genera, species, and cultivars being raised for food production such as cauliflower, cabbage, garden cress, bok choy, broccoli, brussels sprouts and similar green leaf vegetables.ruciferous vegetables are one of the dominant food crops worldwide. They are high in vitamin C and soluble fiber and contain multiple nutrients and phytochemicals."
925351,4797835,1,what would cause gas to get in the oil,The most likely cause of gas getting into your oil is gas getting past the ring seal. A common cause is your cylinders getting a dose of gas while your car is off .
51709,601203,1,best drugs for cold symptoms,"Youâre coughing, youâve got a stuffy nose, a sore throat â the full monty. But which products are worth the money and which should you skip? Consumer Reports chose the best over-the-counter drugs based on effectiveness and safety. Use its picks below to treat a run-of-the-mill cold. But keep in mind that certain symptoms, such as shortness of breath, chest pain, a high fever or an illness that worsens after seven days, warrant a trip to a health-care professional. While some of the products mentioned are name brands, be aware that you can often save money by picking a generic version."
797459,4085914,1,what is soba noodles made of,"Soba noodles are Japanese noodles that are made from buckwheat flour. The thickness of the noodles is easily comparable to that of spaghetti, and they can be served both hot or cold. Their nutty flavor works well as a base for stir-fries and salads."
51017,3770198,1,benefits of milk thistle for men,"There was a significant reduction in PSA with the men treated with the herbs. Results vary with different studies but others have also demonstrated the ability of milk thistle to reduce PSA progression. Additionally, a different study found silibinin to be a prostate cancer chemoprevention: bench to bedside."
725860,1628516,1,what is bresee enterprises llc,"Bresee Llc is located at the address 30329 Red Cardinal St in Denham Springs, Louisiana 70726. They can be contacted via phone at (225) 791-7877 for pricing, hours and directions. Bresee Llc has an annual sales volume of 501K - 999,999. . For maps and directions to Bresee Llc view the map to the right."
874472,3571112,1,what lvl does pyroar evolve at,"Pyroar (ã«ã¨ã³ã¸ã· Kaenjishi) is a Fire/Normal PokÃ©mon introduced in Generation VI. Pyroar is a distinctly lion-like PokÃ©mon. It has a tan-colored face, a blunt leonine muzzle, intense blue eyes, a black triangular nose, and rounded ears. Its large, powerful body is covered in brown and tan-colored fur."
855256,2512597,1,what is the zip code for winooski vt,"Welcome to USZip.com. USZip.com USZip.com is an instant ZIP code lookup service featuring geographic and demographic data, crime rates, business information, educational institutes, weather and maps that can be explored by ZIP code or city name. 05404 is the zip code for. Winooski, VT. Demographic data for zip code 05404."
338035,5170506,1,how popular is the name frederick,"How popular is Frederick? Frederick is a very popular first name for males (#131 out of 1220, Top 11%) and also a very popular surname for all people (#791 out of 150436, Top 1%). Frederick reached its top position of #39 in the U.S. in the 1880s, and is presently at #517."
124994,2339883,1,define para,"Para is defined as next to, beyond or assistant to. 1  An example of para is parathyroid. 2  An example of para is paranormal.  An example of para is paralegal."
1139099,2625607,1,who composed street scene,"As Newman became one of Hollywood's most prolific composers, his Street Scene theme would reappear in a dozen films, even serving as the overture for How to Marry a Millionaire (1953). Street Scene opened at New York's Rivoli Theatre on August 26, 1931, heralded by the most massive publicity campaign Goldwyn had ever engineered. Sidney was so nervous that night she couldn't speak, but she was called to the stage for several bows after the film."
614041,6825474,1,what county is van alstyne texas in,"Van Alstyne, Grayson County, Texas Land for Sale. Looking for rural homes and land for sale in Van Alstyne, Grayson County, Texas? LandWatch.com has thousands of rural properties in Van Alstyne, Grayson County, Texas, including hunting & fishing properties, cabins, Land for sale and land auctions. Choose from small acreage lots to massive 500+ acre estates."
145961,810209,1,diet modification for hypertension,"One of the steps your doctor may recommend to lower your high blood pressure is to start using the DASH diet. DASH stands for Dietary Approaches to Stop Hypertension. The diet is simple: Eat more fruits, vegetables, and low-fat dairy foods. Cut back on foods that are high in saturated fat, cholesterol, and trans fats. Eat more whole-grain foods, fish, poultry, and nuts. Limit sodium, sweets, sugary drinks, and red meats."
330134,5447258,1,how much water does an average beef animal drink in a day,"So a 1000 lb lactating beef cow may drink around 15 to 20 gallons per day, whereas a 1000 lb lactating dairy cow may drink around 30 to 40 gallons a day. If a certain feed is higher in salt content than another, a bovine will drink more water to counteract the amount of salt that is found in the feed.hese factors include: Lactating cows tend to drink 3% more in body weight per day than other types of cattle that are non-lactating nor ever lactate. Bulls may drink a little more and calves and younger animals tend to drink less, since the larger the bovine the more water it will consume."
307866,3333829,1,how much do web developers make,"The average Web developer made $79,370 a year, as of 2010, according to the Bureau of Labor Statistics. Salaries started at less than $43,190 for developers in the 10th percentile and less than $57,240 for those in the 25th percentile, with the median income at $75,660.Web developers in the 75th percentile earned over $97,660 a year, while those in the 90th percentile made more than $119,940 a year.an Jose, California, was the highest paying urban area in the nation for Web developers with a salary average of $111,050 annually, while the upper peninsula of Michigan was the highest paying rural area with an average of $102,380."
1165884,7901934,1,what are the languages spoken in australia,"Here are the figures: 1  363 languages in Australia, 364 if we include Meryam Mir, which is a Papuan language spoken in Australian territory. The number goes up by 7 if we include Tasmanian languages, but my database only includes the mainland. 2  275 of those languages are Pama-Nyungan."
579954,2995499,1,what brand of snus is made in sweden,"Catch originated from the wild and crazy 80s. It was the first brand in Sweden to offer Snus with a non-traditional flavor in order to meet the needs of the modern Snus consumer. Since then, the Catch family has steadily grown its portfolio of delightful taste experiences."
229753,3328563,1,how far away is portland from salem,"More trip calculations. vacation deals to PDX. Driving distance from Salem, OR to PDX. The total driving distance from Salem, OR to PDX is 60 miles or 97 kilometers. Your trip begins in Salem, Oregon. It ends at Portland International Airport in Portland, Oregon. If you are planning a road trip, you might also want to calculate the total driving time from Salem, OR to PDX so you can see when you'll arrive at your destination."
1179875,4162432,1,how long is us navy boot camp,Basic Training Exhibits - Weeks 1-8. Recruit Training or âboot campâ is approximately eight weeks long. The goal is to transform a civilian into a sailor with all of the skills necessary to perform in the fleet.
1062238,2505878,1,why did castles change between 1066 and 1485,"How and why did the design of castles change between 1066 and 1666?   At first they would have had a Motte And Bailey Castle they then changed it to a square keep becuase the wood would rot easily, it could be burnt down to the ground wit â¦ hin minutes and it wuold be easier to attack."
83505,5516179,1,cast of ringer,"The cast members of The Ringer have been in many other movies, so use this list as a starting point to find actors or actresses that you may not be familiar with. This list is made up of actors like Katherine Heigl and Brian Cox."
507933,1184627,1,symptoms of hypo or hyper phosphatemia,"Hyperphosphatemia is an electrolyte disturbance in which there is an abnormally elevated level of phosphate in the blood. Often, calcium levels are lowered (hypocalcemia) due to precipitation of phosphate with the calcium in tissues. Average phosphorus levels should be between 0.81 mmol/L and 1.45 mmol/L."
652454,594994,1,what does the poppy mean,"The name Poppy is of Latin origin, and it means From the Flower . It's a name commonly given to both boys and girls."
614731,606459,1,what county is windsor locks ct,"Windsor Locks, Connecticut. Windsor Locks is a town in Hartford County, Connecticut, United States. As of the 2010 census, its population was 12,498. It is the site of Bradley International Airport, which serves the Greater Hartford-Springfield region and occupies approximately 1/3 of the town."
40430,4082377,1,average presentation time per slide,"I categorize each of the slides into âflashâ, âfastâ, or âdescriptiveâ. Flash slides take about 30 seconds to deliver, fast slides take about a minute, and descriptive slides about 3 minutes. Then, using these rough estimates, I can calculate how long it should take to make the presentation."
369070,6422913,1,how to make homemade wine easy,"HOMEMADE WINE RECIPES for CURRANT WINE No. 1. The currants should be quite ripe. Stem, mash and strain them, adding a half pint of water and less than a pound of sugar to a quart of the mashed fruit. Stir well up together and pour into a clean cask, leaving the bung-hole open, or covered with a piece of lace."
866871,4161773,1,what kind of cats are found in india,"India is the only country in the world to have the distinction of having 3 main species of Cats in its tally i.e. The Lions, The Tigers and the Leopard along with many other smaller cat species. Even though they differ from each other in appearance yet they all belong to one single family, the Felidae."
445977,1651014,1,maternal paternal grandparent definition,Â· just now. Report Abuse. Maternal grandparents are from your mother's side of the family. Paternal grandparents are from your father's side. Both words mater and pater are Latin words and the two English words derived from them. This is called: the etymology of a word. alpha & omega Â· 7 years ago. Thumbs up. 2. Thumbs down. 0. Comment.
53371,7046655,1,biggest planet to smallest planet,"The order of the planets from smallest to largest goes like this:   Mercury, Mars, Venus, Earth, Neptune, Uranus, Saturn and finally  Jupiter."
679982,3440639,1,what is a csv file in excel,"A CSV is a comma separated values file, which allows data to be saved in a table structured format. CSVs look like a garden-variety spreadsheet but with a .csv extension (Traditionally they take the form of a text file containing information separated by commas, hence the name). CSV files can be used with any spreadsheet program, such as Microsoft Excel, Open Office Calc, or Google Spreadsheets."
758548,661989,1,what is included in a research proposal,"HOW TO WRITE A RESEARCH PROPOSAL 4. Purpose of the Study. It is appropriate include a sentence saying âThe purpose of this study isâ¦â under this. section. Clearly identify the goal of the study in one precise sentence. For example, the sentence."
630413,982643,1,what does a steroid injection do,"An epidural steroid injection delivers steroids directly into the epidural space in the spine. Sometimes additional fluid (local anesthetic and/or a normal saline solution) is used to help 'flush out' inflammatory mediators from around the area that may be a source of pain.pidural injections are often used to treat radicular pain, also called sciatica, which is pain that radiates from the site of a pinched nerve in the low back to the area of the body aligned with that nerve, such as the back of the leg or into the foot."
729445,2189781,1,what is cgm tech,CGM is a file extension for a computer graphics metafile file format commonly used in CAD (computer-aided design) and presentation graphics applications.
684694,6037253,1,what is a geosynclines,"Evolution of the Concept of Geosynclines. A geosyncline may be defined as âa thick, rapidly accumulating body or sediment formed within a long, narrow, subsiding belt of the sea which is usually parallel to a plate marginâ."
333104,2609615,1,how old can you be to get a gym membership,"In the U.S., you have to be atleast 18 years of age to sign any type of contract and a gym membership is a contract. However, your parents can sign with or for you."
1172617,1346795,1,number killed on d-day,"Allied forces rehearsed their D-Day roles for months before the invasion. On 28 April 1944, in south Devon on the English coast, 749 U.S. soldiers and sailors were killed when German torpedo boats surprised one of these landing exercises, Exercise Tiger."
756030,1527630,1,what is htlv,"The human T-lymphotropic virus, human T-cell lymphotropic virus, or human T-cell leukemia-lymphoma virus (HTLV) family of viruses are a group of human retroviruses that are known to cause a type of cancer called adult T-cell leukemia/lymphoma and a demyelinating disease called HTLV-I associated myelopathy/tropical spastic paraparesis (HAM/TSP)."
1058824,4705116,1,who wrote the book of corinthians,"Paulâs purposes for writing the Corinthians were several. His first purpose was to deal with several moral problems and the divisions that had formed as people had divided into fan-clubs and were proclaiming themselves followers of Paul, Apollos, Peter or Christ (1:10)."
901847,4895872,1,what temperature is broil,The temperature for broiling in an oven is 260 degrees Celsius or  500 degrees Fahrenheit. Medium heat is about 177 degrees Celsius or  350 degrees Fahrenheit.
519855,7853867,1,thing can do for pinched nerve at home,"In this small frame of this report, we just list some home remedies for pinched nerve in neck relief that are easy-to-understand and simple-to-follow. Here is a quick glimpse of some common treatment for Pinched nerve in neck that you can implement at your home: - Heat and cold therapy."
892403,4707326,1,what schedule is vicoprofen,"Rescheduling Hydrocodone Combination Products to Schedule II. The Drug Enforcement Administration (DEA) has announced that it is rescheduling all hydrocodone combination products (HCPs) from federal Schedule III to federal Schedule II effective October 6, 2014. This change will impact how hydrocodone combination products are prescribed and dispensed in California."
683610,5922180,1,what is a flue pipe,Top 10 facts about the world. A flue pipe is a metal pipe that is run inside of a masonry chimney or run as a stand-alone chimney pipe leading from a furnace or heating stove. The flue pipe carries smoke and noxious fumes out of the living space of a building and vents the fumes into the atmosphere.
534030,270661,1,us population retirement age,"WASHINGTON, D.C. -- The average age at which U.S. retirees report retiring is 62, the highest Gallup has found since first asking Americans this question in 1991. This age has increased in recent years, while the average age at which non-retired Americans expect to retire, 66, has largely stayed the same."
763898,6302608,1,what is l guarana caffeine,"Guarana (Paullinia cupana) is a sacred plant that originated in the Amazonian forest and was used for more than 3,000 years by the Indians. Guarana has become very well known as a highly effective tonic plant, thanks in no small part to the fact that it contains 4-5 times more caffeine (guaranine) than coffee itself.uarana is a plant that is used by many people, particularly in Brazil, but as is the case with coffee, which is used by millions of people throughout the world, this is not to say that it is necessarily good for general health."
470126,1437178,1,origin of the term cracker,"A pair of Georgia crackers  as depicted by James Wells Champney from The great South by Edward King, 1873. Cracker, sometimes white cracker or cracka, is a derogatory term for white people, especially poor rural whites in the Southern United States.n reference to a native of Florida or Georgia, however, it is sometimes used in a neutral or positive context or self-descriptively with pride (see Florida cracker and Georgia cracker)."
51256,2029198,1,benefits of taking evening primrose oil supplements,"And some studies suggest that supplements that contain gamma-linolenic acid (GLA), including evening primrose oil, may be of some benefit to people with rheumatoid arthritis. But more research is needed on the use of evening primrose oil for both of these conditions."
808434,2971977,1,what is the best pan to fry an egg,"The Shape and Size. Select a shallow pan with somewhat flared sides and a nonstick surface to fry your eggs in. Shallow pans encourage moisture to evaporate during the cooking process to prevent your eggs from steaming rather than frying. The flared sides, meanwhile, allow you to easily flip the eggs in the pan and slide them right off onto your breakfast plate."
292420,5042767,1,how many people has donald trump insulted,"Republican presidential frontrunner Donald Trump has publicly insulted at least 68 people or groups in 2015, many of them multiple times. Here is a comprehensive list. (Gillian Brockell,Thomas LeGro,Julio Negron/The Washington Post)"
636662,1425943,1,what does egd stand for medical,"Esophagogastroduodenoscopy may be abbreviated to 'EGD' while panendoscopy is to 'PES'. It is also called 'upper GI endoscopy', 'gastroscopy' or simply 'endoscopy' (since it is the most commonly performed type of endoscopy, the ambiguous term 'endoscopy' refers to EGD by default)."
1006744,4636252,1,which chamber of the heart do you think is the most muscular?,"Answers. Best Answer: I'd say the left ventricle is the most muscular as it must pump blood from the heart all over the body...then the right ventricle as it has to pump blood to the lungs, plus both ventricles have to pump blood out of the heart through narrow arteries through valves...then comes the atria."
446344,5890285,1,maximum daily dose of ambien,"Dosage In Adults. Use the lowest effective dose for the patient. The recommended initial dose is 5 mg for women and either 5 or 10 mg for men, taken only once per night immediately before bedtime with at least 7-8 hours remaining before the planned time of awakening.If the 5 mg dose is not effective, the dose can be increased to 10 mg.In some patients, the higher morning blood levels following use of the 10 mg dose increase the risk of next day impairment of driving and other activities that require full alertness [see WARNINGS AND PRECAUTIONS ].The total dose of AMBIEN should not exceed 10 mg once daily immediately before bedtime.n some patients, the higher morning blood levels following use of the 10 mg dose increase the risk of next day impairment of driving and other activities that require full alertness [see WARNINGS AND PRECAUTIONS ]. The total dose of AMBIEN should not exceed 10 mg once daily immediately before bedtime."
747749,954871,1,what is flat pasta called,"There are several types of flat pasta. Fettucini is long, flat, ribbon-shaped, about 1/4 wide. Lasagne is large, flat noodles about 3 wide; usually with curly edges."
785888,6135226,1,what is power brakes,"From Wikipedia, the free encyclopedia. Power brakes are a system of hydraulics used to slow down or stop most motor vehicles. It uses a combination of mechanical components to multiply the force applied to the brake pedal by the driver into enough force to actuate the brakes and stop a vehicle that can weigh several tons. The brake pedal is connected to the vacuum booster which is the first step of the force multiplication. The booster passes the force to the master cylinder which compresses a liquid and forces it through the brake lines to the brakes themselves."
999504,2835836,1,where is vermont in the united states,"As shown in the given Vermont location map that Vermont is located in the north-east part of the United States. The state is the part of New England region. Vermont map also illustrates that it shares its border with New Hampshire in the east, Massachusetts in the south, and New York in the west. Besides, it also shares international border with Canada in the north."
422403,6284949,1,is renting a furnace a good idea,"OP, if you can't afford/don't have available credit to maintain your house, you're in over your head. In that case, you should probably be renting a different place after selling the one you've got, not renting a furnace."
358192,4329883,1,how to find a judgement lien,"Search judgment and lien filings in your state's court filing system. Link to the secretary of state for UCC filings and information on individuals or companies. Request recorded documents with an online form free. Self help information and tips to use services available to the public to conduct searches. Judicial links to lien filings and judgment awards. Documentation of filings, codes, rules, forms, claims and many other sources to begin your research. Check to see if property is free and clear of liens."
835076,3087307,1,what is the name of the early morning star in the east,Answers.com WikiAnswersÂ® Categories Science Astronomy Planetary Science The Solar System Planet Venus What is the bright star in the east in the early morning hours in northern Florida Wonderful meteor shower this AM as well?
976573,5966474,1,where is aldi warehouse,"ALDI warehouse jobs. ALDI is one of the leading global retailer and worldâs largest privately owned companies with over 7,000 stores worldwide and continuing to grow throughout Europe, North America and Australia. History. Initially a small store was opened by the mother of Karl and Theo Albrecht in a suburb of Essen, Germany in 1913."
720776,920813,1,what is atrial septal defect,"Atrial septal defect (ASD) is a congenital heart defect in which blood flows between the atria (upper chambers) of the heart.Normally, the atria are separated by a dividing wall, the interatrial septum. sinus venosus ASD is a type of atrial septum defect in which the defect in the septum involves the venous inflow of either the superior vena cava or the inferior vena cava. A sinus venosus ASD that involves the superior vena cava makes up 2 to 3% of all interatrial communication."
591872,720442,1,what causes sore muscles during exercise,"Typically, muscle soreness is the result of lactic acid that builds up in the muscles during a workout. If you fail to stretch properly before and after a workout, this lactic acid stays in the muscles and, soon after, causes muscle soreness."
477167,1571203,1,population in wayne nj,"The 2016 Wayne, New Jersey, population is 55,210. There are 2,325 people per square mile (population density)."
968500,3947435,1,where did classical music originate,"Classical music originated in Europe, around the areas of Italy, Austria, and Germany."
604948,4292417,1,what county is davison michigan,"Davison is a city in Genesee County in the U.S. state of Michigan and a suburb of Flint. The population was 5,536 at the 2000 census and fell to 5,173 by the 2010 census. Davison is located within Davison Township survey township area (7N 8E), but is administratively autonomous. Davison was named after Judge Norman Davison, a judge of Lapeer County and a delegate to state constitution convention of 1835. He resided in a nearby town formerly known as Davisonville, now known as Atlas."
1140573,2485042,1,where is the ruby-throated hummingbird found,"The Ruby-throated Hummingbirds (Archilochus colubris) are small hummingbirds that breed in southern Canada (central Alberta east to Nova Scotia) south to central and eastern USA (North Dakota east to Maine, and south to southern Texas. Vagrants travel as far west as California."
1016464,2787148,1,which option is most likely to increase average global temperatures?,The best projections show that average global temperatures are likely to increase 3.1-7.2Â° F (1.8-4.0Â° C) by the end of the century depending on the amount of carbon emissions.
623,2890975,1,12 centimeters equals how many inches,Report Abuse. 12 cm x (1 in./2.54 cm) = 4.7 inches multiply 12 cm by how many cm there are in an inch (1in = 2.54 cm) which is 1 over 2.54. Your answer becomes 4.7 inches.
490138,471602,1,rough price per square for roofing,"According to Homewyse, which provides average costs for home improvement projects, the cost per square foot for a wood shingle roof is between $6.37 and $8.77. That equates to about $1,274 to $1,754 per 200 square feet (or for two squares)."
987077,2643476,1,where is madrid in spain,"Madrid is located in the center of Continental Spain and therefore makes an excellent base to travel to various corners of Spain. Whether you are planning to travel to Barcelona, or down south to the beaches of Costa del Sol or up north along the Camino de Santiago, Madrid is always your starting point."
329453,5507348,1,how much to rent a tow dolly from uhaul,"1 U-Haul estimates tow dolly rental from Sacramento, CA, to Chicago costs $345 for seven days (about $58 a day). 2  Other national companies that rent tow dollies include Budget Truck Rental and Penske Truck Rental."
563254,786859,1,what are phytochemicals,"Phytochemicals are compounds that are produced by plants (phyto means plant). They are found in fruits, vegetables, grains, beans, and other plants. Some of these phytochemicals are believed to protect cells from damage that could lead to cancer."
563337,7044790,1,what are plantar warts,"Plantar warts and palmer warts are noncancerous skin growths, caused by a viral infection in the top layer of the skin. The culprit is a strain of virus called human papillomavirus or HPV.Many strains of the virus exist, and those that cause common warts on the hands and feet are not the same strains of HPV that cause genital warts. Some people mistakenly think plantar warts or palmer warts are malignant. In fact, they are not harmful.lantar warts and palmer warts are noncancerous skin growths, caused by a viral infection in the top layer of the skin. The culprit is a strain of virus called human papillomavirus or HPV."
572937,921791,1,what are the regions of austria and switzerland called,"Germany, Austria & Switzerland. The so called âDACHâ region with Germany (D), Austria (A) and Switzerland (CH), is at the heart of Central Europe.Germany has a population of around 82 million inhabitants, Austria and Switzerland have 8 million inhabitants each.Germany is known worldwide for its engineering skills and support for renewable energies and belongs to the economic drivers in the EU.ermany has a population of around 82 million inhabitants, Austria and Switzerland have 8 million inhabitants each. Germany is known worldwide for its engineering skills and support for renewable energies and belongs to the economic drivers in the EU."
627302,701558,1,what doctor treats autoimmune disease,"69 Followers. A. An internist or primary care physician is often able to treat uncomplicated autoimmune disease. But with the advent of new therapies, specifically biologics which require very skilled management, care by a rheumatologist is desirable."
807831,3371157,1,what is the basil,"Basil UK: /ËbÃ¦zÉl/;[1] US: /ËbeÉªzÉl/[2] (Ocimum basilicum), also called great basil or Saint-Joseph's-wort, is a culinary herb of the family Lamiaceae (mints). It is also called the king of herbs and the royal herb. The name basil comes from Greek Î²Î±ÏÎ¹Î»Î¹ÎºÏÎ½ ÏÏÏÏÎ½ (basilikÃ³n phutÃ³n), royal/kingly plant.[3]"
647724,6260045,1,what does septicemia mean,septicemia is a serious and even life threatening infection of the blood usually it is caused by bacterial infection but fungi and other organisms also cause this widespread infection of the bloodstream bacteremia is another term that denotes the presence of bacteria in the bloodstream
746177,331084,1,what is fair isaac corporation,"FICO (Fair Isaac Corporation), originally Fair, Isaac and Company, is a data analytics company based in San Jose, California focused on credit scoring services. It was founded by Bill Fair and Earl Isaac in 1956. Its FICO score, a measure of consumer credit risk, has become a fixture of consumer lending in the United States."
160812,2270594,1,do you need a visa for singapore if you are a us citizen,"All foreign visitors must ensure that they meet or possess the following entry requirements stated the Singapore Immigrations and Checkpoints Authority. US Passport Holders (regular, official and diplomatic) do not require a visa to enter Singapore for business or for social visit purposes.They must, however, meet the entry requirements as mentioned above.ll foreign visitors must ensure that they meet or possess the following entry requirements stated the Singapore Immigrations and Checkpoints Authority. US Passport Holders (regular, official and diplomatic) do not require a visa to enter Singapore for business or for social visit purposes."
527270,6169969,1,types of diaphragmatic hernias,Diaphragmatic hernia is a defect or hole in the diaphragm that allows the abdominal contents to move into the chest cavity. Treatment is usually surgical. The following types of diaphragmatic hernia exist: 1  Congenital diaphragmatic hernia. 2  Morgagni's hernia. 3  Bochdalek hernia. 4  Hiatal hernia.
471553,5319305,1,paper audit trail definition,"Audit Trails. ALSO CALLED: Audit Trail. DEFINITION: In accounting, an audit trail is the sequence of paperwork that validates or invalidates accounting entries. In computing, the term is also used for an electronic or paper log used to trackcomputer activity."
188717,2277775,1,foods and vitamins good for liver,"Vitamins that Help Your Liver (10/10). Vitamin B-12 is the only B-complex vitamin and the only water-soluble vitamin that can be stored in the liver, where it can remain for years, notes the University of Maryland Medical Center."
628428,5659945,1,what does a certified nursing assistant do,"What do CNAs do? Certified Nursing Assistants (CNAs) work under the supervision of nurses and other licensed medical professionals as vital members of the healthcare team.Certified Nursing Assistants provide basic direct patient care to assist with daily living activities. Certified Nursing Assistant job description tends to include a vast array of different tasks that may change on a day to day basis, depending on the specific needs of the patients under their care."
159845,3357206,1,do we have two sets of tonsils,"The surface of this tonsil has pits leading to lower lymphatic tissue as in the other two tonsil types, but these pits are effectively drained by small glands (mucous glands), and infection is rare."
1000015,4893683,1,where is westport,Westport is in County Mayo in the Republic of Ireland. It is a heritage town and is on the west coast directly under the shadow of the holy mountain of Croagh Patrick.
1035694,6128121,1,who is marie brown,"*Marie Van Brittan Brown was born on this date in 1922. She was an African American nurse and inventor. Born Marie Van Brittan in Jamaica, Queens, New York City, in 1966 she had the idea for a home surveillance device. She applied for a patent along with her husband Albert Brown in 1966 for a closed circuit television security system."
15653,1905362,1,allee elm,Allee Elm. Ulmus parvifolia. Ulmaceae. No Image Available: Height 30'-40' Spread 35'-45' Deciduous. The Allee Elm is a large deciduous tree that grows in most soils. Leaves turn a golden color in fall with distinctive peeling bark. Drought tolerant.
226449,5772286,1,how does helium impact your voice,"Helium is not only used to fill up balloons, but is also used in medicines and medical equipment. And as you noted, it will give you a high-pitched voice for a short period of time if inhaled. While the squeaky voice can be a crowd-pleasing party trick, huffing helium isnât always all fun and games."
327866,6642793,1,how much snow did wayne ne get,"WAYNE, NJ â Now that the snowstorm has passed, let's take a look at how much we accumulated and what were the top wind speeds in and near Wayne, as reported by the National Weather Service. Wayne received 4.7 inches of snow."
116476,5625551,1,deeper meaning of humpty dumpty,"Humpty Dumpty represents the British colonies. The great fall would be the disagreements between the colonies and the British. The British army, or all the king's men faâ¦iled to win the American Revolution, and so couldn't put Humpty together again.."
608094,631605,1,what county is kyle texas,"Kyle, Texas. Kyle is a city in Hays County, Texas, United States. The population was 28,016 in the 2010 census and 30,875 in 2012. Kyle is one of the fastest-growing cities in Texas."
300841,2951530,1,how many years does it take to become a physical therapist,"Educational Requirements for PTs. Before they are allowed to practice, physical therapists must have earned graduate degrees from accredited academic programs in physical therapy. These programs typically culminate in a doctoral degree and take at least three years to complete."
513027,5912862,1,temperatures that create excessive heat warning,"An Excessive Heat Warning is issued when heat indices are expected to reach at least 105 degrees, except at least 110 degrees over Delmarva and far southern New Jersey (Salem, Cumberland, Cape May, and Atlantic Counties)."
1029951,3081700,1,who is amy cotrell,"Dr. Amy Galigher Cottrell MD is a female Family Practitioner, has 7 years of experience and practices in Family Medicine."
627046,248284,1,what do you use a confocal microscope for,"What is a Confocal Microscope? A confocal microscope performs the same function as any other microscope. Itâs used to view any objects or structures that are too small for the naked eye to see. Unlike the traditional light microscope, however, a confocal microscope slices thin, clean optical sections of a given specimen using either fluorescence or reflection."
